move,player,x,killed_now,top_live
234880,S,1969234,1,517835
234944,S,1970242,1,517803
235008,S,1971094,1,517771
235072,S,1971982,1,517739
235136,S,1972874,1,517707
235200,S,1973638,1,517675
235264,S,1974418,1,517643
235328,S,1975606,1,517611
235392,S,1976474,1,517579
235456,S,1977362,1,517547
235520,S,1978478,1,517515
235584,S,1979342,1,517483
235648,S,1980074,1,517451
235712,S,1980974,1,517419
235776,S,1981922,1,517387
235840,S,1982774,1,517355
235904,S,1983634,1,517323
235968,S,1984462,1,517291
236032,S,1985414,1,517259
236096,S,1986398,1,517227
236160,S,1987358,1,517195
236224,S,1988186,1,517163
236288,S,1989098,1,517131
236352,S,1989854,1,517099
236416,S,1990798,1,517067
236480,S,1991762,1,517035
236544,S,1992542,1,517003
236608,S,1993562,1,516971
236672,S,1994246,1,516939
236736,S,1995106,1,516907
236800,S,1995926,1,516875
236864,S,1996838,1,516843
236928,S,1997714,1,516811
236992,S,1998574,1,516779
237056,S,1999538,1,516747
237120,S,2000462,1,516715
237184,S,2001302,1,516683
237248,S,2002174,1,516651
237312,S,2002934,1,516619
237376,S,2003894,1,516587
237440,S,2004698,1,516555
237504,S,2005502,1,516523
237568,S,2006218,1,516491
237632,S,2007202,1,516459
237696,S,2008066,1,516427
237760,S,2009002,1,516395
237824,S,2010038,1,516363
237888,S,2010818,1,516331
237952,S,2011822,1,516299
238016,S,2012534,1,516267
238080,S,2013274,1,516235
238144,S,2014234,1,516203
238208,S,2015194,1,516171
238272,S,2015878,1,516139
238336,S,2016746,1,516107
238400,S,2017586,1,516075
238464,S,2018386,1,516043
238528,S,2019118,1,516011
238592,S,2020066,1,515979
238656,S,2021098,1,515947
238720,S,2021966,1,515915
238784,S,2022782,1,515883
238848,S,2023786,1,515851
238912,S,2024558,1,515819
238976,S,2025266,1,515787
239040,S,2026126,1,515755
239104,S,2027254,1,515723
239168,S,2028074,1,515691
239232,S,2028914,1,515659
239296,S,2029814,1,515627
239360,S,2030818,1,515595
239424,S,2031626,1,515563
239488,S,2032402,1,515531
239552,S,2033362,1,515499
239616,S,2034262,1,515467
239680,S,2035102,1,515435
239744,S,2036038,1,515403
239808,S,2037166,1,515371
239872,S,2037934,1,515339
239936,S,2038798,1,515307
240000,S,2039494,1,515275
240064,S,2040326,1,515243
240128,S,2041366,1,515211
240192,S,2042086,1,515179
240256,S,2042762,1,515147
240320,S,2043722,1,515115
240384,S,2044682,1,515083
240448,S,2045546,1,515051
240512,S,2046454,1,515019
240576,S,2047286,1,514987
240640,S,2048342,1,514955
240704,S,2049266,1,514923
240768,S,2050094,1,514891
240832,S,2050834,1,514859
240896,S,2051746,1,514827
240960,S,2052598,1,514795
241024,S,2053522,1,514763
241088,S,2054378,1,514731
241152,S,2055358,1,514699
241216,S,2056198,1,514667
241280,S,2057114,1,514635
241344,S,2058002,1,514603
241408,S,2058866,1,514571
241472,S,2059718,1,514539
241536,S,2060582,1,514507
241600,S,2061574,1,514475
241664,S,2062562,1,514443
241728,S,2063434,1,514411
241792,S,2064614,1,514379
241856,S,2065394,1,514347
241920,S,2066138,1,514315
241984,S,2066938,1,514283
242048,S,2067854,1,514251
242112,S,2068714,1,514219
242176,S,2069654,1,514187
242240,S,2070526,1,514155
242304,S,2071282,1,514123
242368,S,2072326,1,514091
242432,S,2073122,1,514059
242496,S,2073986,1,514027
242560,S,2074994,1,513995
242624,S,2075926,1,513963
242688,S,2076782,1,513931
242752,S,2077646,1,513899
242816,S,2078686,1,513867
242880,S,2079794,1,513835
242944,S,2080654,1,513803
243008,S,2081566,1,513771
243072,S,2082326,1,513739
243136,S,2083142,1,513707
243200,S,2084042,1,513675
243264,S,2084878,1,513643
243328,S,2085806,1,513611
243392,S,2086802,1,513579
243456,S,2087678,1,513547
243520,S,2088454,1,513515
243584,S,2089306,1,513483
243648,S,2090122,1,513451
243712,S,2090974,1,513419
243776,S,2091962,1,513387
243840,S,2092898,1,513355
243904,S,2093918,1,513323
243968,S,2094646,1,513291
244032,S,2095526,1,513259
244096,S,2096426,1,513227
244160,S,2097418,1,513195
244224,S,2098262,1,513163
244288,S,2099098,1,513131
244352,S,2099926,1,513099
244416,S,2100874,1,513067
244480,S,2101994,1,513035
244544,S,2102942,1,513003
244608,S,2103778,1,512971
244672,S,2104642,1,512939
244736,S,2105606,1,512907
244800,S,2106586,1,512875
244864,S,2107474,1,512843
244928,S,2108426,1,512811
244992,S,2109214,1,512779
245056,S,2110274,1,512747
245120,S,2111182,1,512715
245184,S,2112038,1,512683
245248,S,2112802,1,512651
245312,S,2113742,1,512619
245376,S,2114774,1,512587
245440,S,2115758,1,512555
245504,S,2116574,1,512523
245568,S,2117386,1,512491
245632,S,2118238,1,512459
245696,S,2119114,1,512427
245760,S,2120078,1,512395
245824,S,2120842,1,512363
245888,S,2121962,1,512331
245952,S,2122882,1,512299
246016,S,2123734,1,512267
246080,S,2124854,1,512235
246144,S,2125862,1,512203
246208,S,2126758,1,512171
246272,S,2127494,1,512139
246336,S,2128262,1,512107
246400,S,2129066,1,512075
246464,S,2130026,1,512043
246528,S,2131006,1,512011
246592,S,2131802,1,511979
246656,S,2132626,1,511947
246720,S,2133046,1,511915
246784,S,2133514,1,511883
246848,S,2134334,1,511851
246912,S,2135222,1,511819
246976,S,2136122,1,511787
247040,S,2136922,1,511755
247104,S,2137774,1,511723
247168,S,2138726,1,511691
247232,S,2139482,1,511659
247296,S,2140394,1,511627
247360,S,2141066,1,511595
247424,S,2142122,1,511563
247488,S,2142886,1,511531
247552,S,2143814,1,511499
247616,S,2144866,1,511467
247680,S,2145874,1,511435
247744,S,2146702,1,511403
247808,S,2147606,1,511371
247872,S,2148574,1,511339
247936,S,2149426,1,511307
248000,S,2150186,1,511275
248064,S,2150978,1,511243
248128,S,2151706,1,511211
248192,S,2152606,1,511179
248256,S,2153506,1,511147
248320,S,2154578,1,511115
248384,S,2155522,1,511083
248448,S,2156338,1,511051
248512,S,2157478,1,511019
248576,S,2158214,1,510987
248640,S,2159078,1,510955
248704,S,2159926,1,510923
248768,S,2160622,1,510891
248832,S,2161534,1,510859
248896,S,2162254,1,510827
248960,S,2163314,1,510795
249024,S,2164054,1,510763
249088,S,2164894,1,510731
249152,S,2165986,1,510699
249216,S,2166754,1,510667
249280,S,2167702,1,510635
249344,S,2168626,1,510603
249408,S,2169514,1,510571
249472,S,2170318,1,510539
249536,S,2171474,1,510507
249600,S,2172358,1,510475
249664,S,2173114,1,510443
249728,S,2174038,1,510411
249792,S,2175086,1,510379
249856,S,2175926,1,510347
249920,S,2176838,1,510315
249984,S,2177566,1,510283
250048,S,2178626,1,510251
250112,S,2179754,1,510219
250176,S,2180774,1,510187
250240,S,2181698,1,510155
250304,S,2182322,1,510123
250368,S,2183054,1,510091
250432,S,2184038,1,510059
250496,S,2184778,1,510027
250560,S,2185774,1,509995
250624,S,2186546,1,509963
250688,S,2187358,1,509931
250752,S,2188114,1,509899
250816,S,2188982,1,509867
250880,S,2189762,1,509835
250944,S,2190626,1,509803
251008,S,2191502,1,509771
251072,S,2192402,1,509739
251136,S,2193346,1,509707
251200,S,2194222,1,509675
251264,S,2195098,1,509643
251328,S,2196034,1,509611
251392,S,2196958,1,509579
251456,S,2198162,1,509547
251520,S,2198986,1,509515
251584,S,2199682,1,509483
251648,S,2200546,1,509451
251712,S,2201554,1,509419
251776,S,2202598,1,509387
251840,S,2203342,1,509355
251904,S,2204234,1,509323
251968,S,2205046,1,509291
252032,S,2205878,1,509259
252096,S,2206706,1,509227
252160,S,2207714,1,509195
252224,S,2208614,1,509163
252288,S,2209478,1,509131
252352,S,2210314,1,509099
252416,S,2211158,1,509067
252480,S,2211922,1,509035
252544,S,2212838,1,509003
252608,S,2213654,1,508971
252672,S,2214638,1,508939
252736,S,2215562,1,508907
252800,S,2216362,1,508875
252864,S,2217134,1,508843
252928,S,2217914,1,508811
252992,S,2218802,1,508779
253056,S,2219762,1,508747
253120,S,2220698,1,508715
253184,S,2221558,1,508683
253248,S,2222302,1,508651
253312,S,2223106,1,508619
253376,S,2224022,1,508587
253440,S,2224778,1,508555
253504,S,2225578,1,508523
253568,S,2226398,1,508491
253632,S,2227502,1,508459
253696,S,2228482,1,508427
253760,S,2229322,1,508395
253824,S,2230142,1,508363
253888,S,2231038,1,508331
253952,S,2231822,1,508299
254016,S,2232898,1,508267
254080,S,2233874,1,508235
254144,S,2234734,1,508203
254208,S,2235586,1,508171
254272,S,2236294,1,508139
254336,S,2237434,1,508107
254400,S,2238182,1,508075
254464,S,2239346,1,508043
254528,S,2240374,1,508011
254592,S,2241146,1,507979
254656,S,2241826,1,507947
254720,S,2242666,1,507915
254784,S,2243678,1,507883
254848,S,2244734,1,507851
254912,S,2245714,1,507819
254976,S,2246798,1,507787
255040,S,2247494,1,507755
255104,S,2248418,1,507723
255168,S,2249362,1,507691
255232,S,2250286,1,507659
255296,S,2251118,1,507627
255360,S,2252066,1,507595
255424,S,2253046,1,507563
255488,S,2253982,1,507531
255552,S,2254738,1,507499
255616,S,2255618,1,507467
255680,S,2256586,1,507435
255744,S,2257382,1,507403
255808,S,2258086,1,507371
255872,S,2259022,1,507339
255936,S,2259914,1,507307
256000,S,2260858,1,507275
256064,S,2261726,1,507243
256128,S,2262646,1,507211
256192,S,2263498,1,507179
256256,S,2264354,1,507147
256320,S,2265254,1,507115
256384,S,2266034,1,507083
256448,S,2267002,1,507051
256512,S,2267794,1,507019
256576,S,2268622,1,506987
256640,S,2269562,1,506955
256704,S,2270374,1,506923
256768,S,2271326,1,506891
256832,S,2272174,1,506859
256896,S,2273114,1,506827
256960,S,2273938,1,506795
257024,S,2274914,1,506763
257088,S,2275778,1,506731
257152,S,2276866,1,506699
257216,S,2277734,1,506667
257280,S,2278618,1,506635
257344,S,2279558,1,506603
257408,S,2280514,1,506571
257472,S,2281418,1,506539
257536,S,2282206,1,506507
257600,S,2283058,1,506475
257664,S,2284078,1,506443
257728,S,2285014,1,506411
257792,S,2285918,1,506379
257856,S,2286782,1,506347
257920,S,2287898,1,506315
257984,S,2288714,1,506283
258048,S,2289646,1,506251
258112,S,2290454,1,506219
258176,S,2291426,1,506187
258240,S,2292562,1,506155
258304,S,2293526,1,506123
258368,S,2294198,1,506091
258432,S,2294906,1,506059
258496,S,2295938,1,506027
258560,S,2297026,1,505995
258624,S,2297942,1,505963
258688,S,2298826,1,505931
258752,S,2299718,1,505899
258816,S,2300486,1,505867
258880,S,2301434,1,505835
258944,S,2302166,1,505803
259008,S,2302942,1,505771
259072,S,2303926,1,505739
259136,S,2304838,1,505707
259200,S,2305834,1,505675
259264,S,2306534,1,505643
259328,S,2307502,1,505611
259392,S,2308486,1,505579
259456,S,2309306,1,505547
259520,S,2310338,1,505515
259584,S,2311258,1,505483
259648,S,2312026,1,505451
259712,S,2312846,1,505419
259776,S,2313646,1,505387
259840,S,2314514,1,505355
259904,S,2315422,1,505323
259968,S,2316374,1,505291
260032,S,2317138,1,505259
260096,S,2317982,1,505227
260160,S,2318846,1,505195
260224,S,2319934,1,505163
260288,S,2320742,1,505131
260352,S,2321734,1,505099
260416,S,2322482,1,505067
260480,S,2323274,1,505035
260544,S,2324158,1,505003
260608,S,2325082,1,504971
260672,S,2325794,1,504939
260736,S,2326414,1,504907
260800,S,2327282,1,504875
260864,S,2328086,1,504843
260928,S,2329114,1,504811
260992,S,2329982,1,504779
261056,S,2330758,1,504747
261120,S,2331806,1,504715
261184,S,2332718,1,504683
261248,S,2333546,1,504651
261312,S,2334482,1,504619
261376,S,2335394,1,504587
261440,S,2336266,1,504555
261504,S,2337238,1,504523
261568,S,2338022,1,504491
261632,S,2338898,1,504459
261696,S,2339858,1,504427
261760,S,2340722,1,504395
261824,S,2341558,1,504363
261888,S,2342482,1,504331
261952,S,2343494,1,504299
262016,S,2344294,1,504267
262080,S,2345314,1,504235
262144,S,2346202,1,504203
262208,S,2347166,1,504171
262272,S,2348158,1,504139
262336,S,2348978,1,504107
262400,S,2349794,1,504075
262464,S,2350822,1,504043
262528,S,2351626,1,504011
262592,S,2352446,1,503979
262656,S,2353402,1,503947
262720,S,2354306,1,503915
262784,S,2355218,1,503883
262848,S,2356066,1,503851
262912,S,2356754,1,503819
262976,S,2357666,1,503787
263040,S,2358562,1,503755
263104,S,2359298,1,503723
263168,S,2360146,1,503691
263232,S,2361014,1,503659
263296,S,2361794,1,503627
263360,S,2362562,1,503595
263424,S,2363518,1,503563
263488,S,2364574,1,503531
263552,S,2365382,1,503499
263616,S,2366246,1,503467
263680,S,2367082,1,503435
263744,S,2367962,1,503403
263808,S,2368754,1,503371
263872,S,2369674,1,503339
263936,S,2370638,1,503307
264000,S,2371378,1,503275
264064,S,2372198,1,503243
264128,S,2373314,1,503211
264192,S,2374318,1,503179
264256,S,2375078,1,503147
264320,S,2375878,1,503115
264384,S,2376586,1,503083
264448,S,2377538,1,503051
264512,S,2378438,1,503019
264576,S,2379346,1,502987
264640,S,2380286,1,502955
264704,S,2381278,1,502923
264768,S,2382122,1,502891
264832,S,2382998,1,502859
264896,S,2383874,1,502827
264960,S,2384674,1,502795
265024,S,2385662,1,502763
265088,S,2386478,1,502731
265152,S,2387402,1,502699
265216,S,2388118,1,502667
265280,S,2389162,1,502635
265344,S,2389958,1,502603
265408,S,2390978,1,502571
265472,S,2391874,1,502539
265536,S,2392862,1,502507
265600,S,2393746,1,502475
265664,S,2394554,1,502443
265728,S,2395534,1,502411
265792,S,2396434,1,502379
265856,S,2397302,1,502347
265920,S,2398274,1,502315
265984,S,2399186,1,502283
266048,S,2399998,1,502251
266112,S,2400998,1,502219
266176,S,2401978,1,502187
266240,S,2402878,1,502155
266304,S,2403838,1,502123
266368,S,2404642,1,502091
266432,S,2405626,1,502059
266496,S,2406566,1,502027
266560,S,2407546,1,501995
266624,S,2408338,1,501963
266688,S,2409338,1,501931
266752,S,2410438,1,501899
266816,S,2411362,1,501867
266880,S,2412314,1,501835
266944,S,2413154,1,501803
267008,S,2414086,1,501771
267072,S,2414882,1,501739
267136,S,2416054,1,501707
267200,S,2417042,1,501675
267264,S,2418106,1,501643
267328,S,2418938,1,501611
267392,S,2419862,1,501579
267456,S,2420786,1,501547
267520,S,2421638,1,501515
267584,S,2422522,1,501483
267648,S,2423318,1,501451
267712,S,2424106,1,501419
267776,S,2424974,1,501387
267840,S,2425834,1,501355
267904,S,2426654,1,501323
267968,S,2427518,1,501291
268032,S,2428366,1,501259
268096,S,2429246,1,501227
268160,S,2430058,1,501195
268224,S,2430914,1,501163
268288,S,2431838,1,501131
268352,S,2432918,1,501099
268416,S,2433758,1,501067
268480,S,2434426,1,501035
268544,S,2435338,1,501003
268608,S,2436334,1,500971
268672,S,2437202,1,500939
268736,S,2438218,1,500907
268800,S,2439214,1,500875
268864,S,2439754,1,500843
268928,S,2440738,1,500811
268992,S,2441794,1,500779
269056,S,2442758,1,500747
269120,S,2443582,1,500715
269184,S,2444542,1,500683
269248,S,2445514,1,500651
269312,S,2446394,1,500619
269376,S,2447366,1,500587
269440,S,2448262,1,500555
269504,S,2449198,1,500523
269568,S,2450146,1,500491
269632,S,2451014,1,500459
269696,S,2451818,1,500427
269760,S,2452678,1,500395
269824,S,2453482,1,500363
269888,S,2454482,1,500331
269952,S,2455594,1,500299
270016,S,2456438,1,500267
270080,S,2457226,1,500235
270144,S,2458186,1,500203
270208,S,2458922,1,500171
270272,S,2459986,1,500139
270336,S,2460802,1,500107
270400,S,2461898,1,500075
270464,S,2462626,1,500043
270528,S,2463418,1,500011
270592,S,2464426,1,499979
270656,S,2465366,1,499947
270720,S,2466374,1,499915
270784,S,2467222,1,499883
270848,S,2468462,1,499851
270912,S,2469514,1,499819
270976,S,2470334,1,499787
271040,S,2471146,1,499755
271104,S,2472326,1,499723
271168,S,2473322,1,499691
271232,S,2474158,1,499659
271296,S,2474998,1,499627
271360,S,2475898,1,499595
271424,S,2476814,1,499563
271488,S,2477602,1,499531
271552,S,2478562,1,499499
271616,S,2479322,1,499467
271680,S,2480194,1,499435
271744,S,2481214,1,499403
271808,S,2482118,1,499371
271872,S,2482966,1,499339
271936,S,2483902,1,499307
272000,S,2484806,1,499275
272064,S,2485858,1,499243
272128,S,2486786,1,499211
272192,S,2487682,1,499179
272256,S,2488394,1,499147
272320,S,2489222,1,499115
272384,S,2490134,1,499083
272448,S,2491298,1,499051
272512,S,2492162,1,499019
272576,S,2492866,1,498987
272640,S,2493658,1,498955
272704,S,2494634,1,498923
272768,S,2495474,1,498891
272832,S,2496238,1,498859
272896,S,2497106,1,498827
272960,S,2498038,1,498795
273024,S,2498806,1,498763
273088,S,2499638,1,498731
273152,S,1383566,1,498699
273216,S,2192026,1,498667
273280,S,1509314,1,498635
273344,S,1538818,1,498603
273408,S,1575698,1,498571
273472,S,1605202,1,498539
273536,S,1643926,1,498507
273600,S,1855838,1,498475
273664,S,1828126,1,498443
273728,S,1803878,1,498411
273792,S,1777898,1,498379
273856,S,1741526,1,498347
273920,S,1646266,1,498315
273984,S,1687834,1,498283
274048,S,1227587,1,498251
274112,S,1233809,1,498219
274176,S,1085501,1,498187
274240,S,1092743,1,498155
274304,S,1099339,1,498123
274368,S,1106071,1,498091
274432,S,1111919,1,498059
274496,S,1117019,1,498027
274560,S,1123139,1,497995
274624,S,1129939,1,497963
274688,S,1136297,1,497931
274752,S,1141873,1,497899
274816,S,1147381,1,497867
274880,S,1152923,1,497835
274944,S,1159519,1,497803
275008,S,1166149,1,497771
275072,S,1172099,1,497739
275136,S,1178797,1,497707
275200,S,1185971,1,497675
275264,S,1192057,1,497643
275328,S,1197667,1,497611
275392,S,1204297,1,497579
275456,S,1209499,1,497547
275520,S,1214429,1,497515
275584,S,1220957,1,497483
275648,S,1239317,1,497451
275712,S,1245947,1,497419
275776,S,2499527,1,497387
275840,S,2492999,1,497355
275904,S,2486233,1,497323
275968,S,2480249,1,497291
276032,S,2473789,1,497259
276096,S,2467261,1,497227
276160,S,2460767,1,497195
276224,S,2453933,1,497163
276288,S,2447099,1,497131
276352,S,2440129,1,497099
276416,S,2433397,1,497067
276480,S,2426087,1,497035
276544,S,2419049,1,497003
276608,S,2412827,1,496971
276672,S,2407421,1,496939
276736,S,2400757,1,496907
276800,S,2394059,1,496875
276864,S,2388041,1,496843
276928,S,2382431,1,496811
276992,S,2375393,1,496779
277056,S,2369239,1,496747
277120,S,2361691,1,496715
277184,S,2355571,1,496683
277248,S,2349247,1,496651
277312,S,2343059,1,496619
277376,S,2335783,1,496587
277440,S,2329493,1,496555
277504,S,2323169,1,496523
277568,S,2318137,1,496491
277632,S,2312221,1,496459
277696,S,2305421,1,496427
277760,S,2299811,1,496395
277824,S,2293589,1,496363
277888,S,2286007,1,496331
277952,S,2279581,1,496299
278016,S,2273053,1,496267
278080,S,2266423,1,496235
278144,S,2260201,1,496203
278208,S,2254523,1,496171
278272,S,2248199,1,496139
278336,S,2241263,1,496107
278400,S,2235109,1,496075
278464,S,2228071,1,496043
278528,S,2220863,1,496011
278592,S,2215151,1,495979
278656,S,2208623,1,495947
278720,S,2201789,1,495915
278784,S,2195873,1,495883
278848,S,2190127,1,495851
278912,S,2183633,1,495819
278976,S,2177921,1,495787
279040,S,2171053,1,495755
279104,S,2164831,1,495723
279168,S,2158133,1,495691
279232,S,2150789,1,495659
279296,S,2144431,1,495627
279360,S,2138209,1,495595
279424,S,2131919,1,495563
279488,S,2125901,1,495531
279552,S,2119543,1,495499
279616,S,2113049,1,495467
279680,S,2106487,1,495435
279744,S,2100299,1,495403
279808,S,2094247,1,495371
279872,S,2087413,1,495339
279936,S,2080783,1,495307
280000,S,2074697,1,495275
280064,S,2067761,1,495243
280128,S,2062661,1,495211
280192,S,2056031,1,495179
280256,S,2051237,1,495147
280320,S,2043961,1,495115
280384,S,2037773,1,495083
280448,S,2032469,1,495051
280512,S,2024819,1,495019
280576,S,2018699,1,494987
280640,S,2012273,1,494955
280704,S,2005303,1,494923
280768,S,1999931,1,494891
280832,S,1993097,1,494859
280896,S,1987351,1,494827
280960,S,1490939,1,494795
281024,S,1498249,1,494763
281088,S,1507193,1,494731
281152,S,1306727,1,494699
281216,S,1321261,1,494667
281280,S,1335967,1,494635
281344,S,1347491,1,494603
281408,S,1364089,1,494571
281472,S,1379569,1,494539
281536,S,1392211,1,494507
281600,S,1405799,1,494475
281664,S,1419559,1,494443
281728,S,1433921,1,494411
281792,S,1445789,1,494379
281856,S,1459463,1,494347
281920,S,1475459,1,494315
281984,S,596411,1,494283
282048,S,599369,1,494251
282112,S,602123,1,494219
282176,S,604741,1,494187
282240,S,608651,1,494155
282304,S,611473,1,494123
282368,S,613853,1,494091
282432,S,617083,1,494059
282496,S,620143,1,494027
282560,S,622931,1,493995
282624,S,2420861,1,493963
282688,S,2434141,1,493931
282752,S,2446259,1,493899
282816,S,2462029,1,493867
282880,S,2478629,1,493835
282944,S,2494897,1,493803
283008,S,1979531,1,493771
283072,S,406009,1,493739
283136,S,359257,1,493707
283200,S,1208257,1,493675
283264,S,1224511,1,493643
283328,S,1235089,1,493611
283392,S,1241797,1,493579
283456,S,400133,1,493547
283520,S,354611,1,493515
283584,S,1584221,1,493483
283648,S,2052581,1,493451
283712,S,827191,1,493419
283776,S,2181917,1,493387
283840,S,1958087,1,493355
283904,S,1612441,1,493323
283968,S,2083183,1,493291
284032,S,838801,1,493259
284096,S,1539899,1,493227
284160,S,2068691,1,493195
284224,S,1853653,1,493163
284288,S,1476487,1,493131
284352,S,2017163,1,493099
284416,S,1808809,1,493067
284480,S,1488937,1,493035
284544,S,2032531,1,493003
284608,S,1822747,1,492971
284672,S,1501387,1,492939
284736,S,1709803,1,492907
284800,S,1537927,1,492875
284864,S,1269817,1,492843
284928,S,1739183,1,492811
284992,S,1564793,1,492779
285056,S,1294883,1,492747
285120,S,1772179,1,492715
285184,S,1594487,1,492683
285248,S,1318621,1,492651
285312,S,1808113,1,492619
285376,S,1625191,1,492587
285440,S,1344019,1,492555
285504,S,1846307,1,492523
285568,S,1659733,1,492491
285632,S,1373401,1,492459
285696,S,1882241,1,492427
285760,S,1692659,1,492395
285824,S,1401289,1,492363
285888,S,1919531,1,492331
285952,S,1724777,1,492299
286016,S,1426687,1,492267
286080,S,1956821,1,492235
286144,S,1752451,1,492203
286208,S,1443287,1,492171
286272,S,1971059,1,492139
286336,S,1765783,1,492107
286400,S,1454077,1,492075
286464,S,1986653,1,492043
286528,S,1780327,1,492011
286592,S,1467689,1,491979
286656,S,2005637,1,491947
286720,S,1833049,1,491915
286784,S,1512011,1,491883
286848,S,1034063,1,491851
286912,S,911929,1,491819
286976,S,1136687,1,491787
287040,S,934859,1,491755
287104,S,733471,1,491723
287168,S,651799,1,491691
287232,S,899819,1,491659
287296,S,817393,1,491627
287360,S,1082453,1,491595
287424,S,895483,1,491563
287488,S,705583,1,491531
287552,S,974851,1,491499
287616,S,286093,1,491467
287680,S,274363,1,491435
287744,S,264367,1,491403
287808,S,255527,1,491371
287872,S,250529,1,491339
287936,S,245429,1,491307
288000,S,239411,1,491275
288064,S,233971,1,491243
288128,S,1814287,1,491211
288192,S,1618571,1,491179
288256,S,1798297,1,491147
288320,S,1535851,1,491115
288384,S,1786919,1,491083
288448,S,1518547,1,491051
288512,S,1768297,1,491019
288576,S,3333007,1,490960
288640,S,3332411,1,490896
288704,S,3331957,1,490832
288768,S,3331381,1,490768
288832,S,3330959,1,490704
288896,S,3330421,1,490640
288960,S,3329861,1,490576
289024,S,3329449,1,490512
289088,S,3328979,1,490448
289152,S,3328513,1,490384
289216,S,3328043,1,490320
289280,S,3327551,1,490256
289344,S,3327061,1,490192
289408,S,3326567,1,490128
289472,S,3326069,1,490064
289536,S,3325657,1,490000
289600,S,3325177,1,489936
289664,S,3324689,1,489872
289728,S,3324311,1,489808
289792,S,3323921,1,489744
289856,S,3323207,1,489680
289920,S,3322783,1,489616
289984,S,3322343,1,489552
290048,S,3321937,1,489488
290112,S,3321497,1,489424
290176,S,3320971,1,489360
290240,S,3320477,1,489296
290304,S,3319951,1,489232
290368,S,3319493,1,489168
290432,S,3318983,1,489104
290496,S,3318409,1,489040
290560,S,3317933,1,488976
290624,S,3317417,1,488912
290688,S,3316903,1,488848
290752,S,3316471,1,488784
290816,S,3315989,1,488720
290880,S,3315457,1,488656
290944,S,3315031,1,488592
291008,S,3314503,1,488528
291072,S,3314027,1,488464
291136,S,3313603,1,488400
291200,S,3313153,1,488336
291264,S,3312601,1,488272
291328,S,3312097,1,488208
291392,S,3311717,1,488144
291456,S,3311219,1,488080
291520,S,3310789,1,488016
291584,S,3310253,1,487952
291648,S,3309749,1,487888
291712,S,3309301,1,487824
291776,S,3308923,1,487760
291840,S,3308519,1,487696
291904,S,3308027,1,487632
291968,S,3307487,1,487568
292032,S,3306907,1,487504
292096,S,3306529,1,487440
292160,S,3306059,1,487376
292224,S,3305591,1,487312
292288,S,3305149,1,487248
292352,S,3304759,1,487184
292416,S,3304277,1,487120
292480,S,3303719,1,487056
292544,S,3303319,1,486992
292608,S,3302807,1,486928
292672,S,3302209,1,486864
292736,S,3301789,1,486800
292800,S,3301267,1,486736
292864,S,3300779,1,486672
292928,S,3300191,1,486608
292992,S,3299641,1,486544
293056,S,3299117,1,486480
293120,S,3298613,1,486416
293184,S,3298049,1,486352
293248,S,3297587,1,486288
293312,S,3297163,1,486224
293376,S,3296723,1,486160
293440,S,3296263,1,486096
293504,S,3295729,1,486032
293568,S,3295309,1,485968
293632,S,3294791,1,485904
293696,S,3294293,1,485840
293760,S,3293819,1,485776
293824,S,3293231,1,485712
293888,S,3292637,1,485648
293952,S,3292147,1,485584
294016,S,3291733,1,485520
294080,S,3291317,1,485456
294144,S,3290773,1,485392
294208,S,3290267,1,485328
294272,S,3289931,1,485264
294336,S,3289463,1,485200
294400,S,3288949,1,485136
294464,S,3288503,1,485072
294528,S,3288023,1,485008
294592,S,3287567,1,484944
294656,S,3287047,1,484880
294720,S,3286607,1,484816
294784,S,3286141,1,484752
294848,S,3285683,1,484688
294912,S,3285169,1,484624
294976,S,3284681,1,484560
295040,S,3284069,1,484496
295104,S,3283681,1,484432
295168,S,3283237,1,484368
295232,S,3282817,1,484304
295296,S,3282407,1,484240
295360,S,3281701,1,484176
295424,S,3281209,1,484112
295488,S,3280747,1,484048
295552,S,3280363,1,483984
295616,S,3279767,1,483920
295680,S,3279173,1,483856
295744,S,3278651,1,483792
295808,S,3278207,1,483728
295872,S,3277801,1,483664
295936,S,3277397,1,483600
296000,S,3276967,1,483536
296064,S,3276487,1,483472
296128,S,3276029,1,483408
296192,S,3275627,1,483344
296256,S,3275179,1,483280
296320,S,3274697,1,483216
296384,S,3274231,1,483152
296448,S,3273791,1,483088
296512,S,3273209,1,483024
296576,S,3272741,1,482960
296640,S,3272231,1,482896
296704,S,3271753,1,482832
296768,S,3271223,1,482768
296832,S,3270727,1,482704
296896,S,3270251,1,482640
296960,S,3269789,1,482576
297024,S,3269303,1,482512
297088,S,3268787,1,482448
297152,S,3268303,1,482384
297216,S,3267839,1,482320
297280,S,3267353,1,482256
297344,S,3266881,1,482192
297408,S,3266383,1,482128
297472,S,3265949,1,482064
297536,S,3265573,1,482000
297600,S,3265069,1,481936
297664,S,3264589,1,481872
297728,S,3264071,1,481808
297792,S,3263551,1,481744
297856,S,3263107,1,481680
297920,S,3262601,1,481616
297984,S,3262139,1,481552
298048,S,3261551,1,481488
298112,S,3261119,1,481424
298176,S,3260657,1,481360
298240,S,3260207,1,481296
298304,S,3259843,1,481232
298368,S,3259453,1,481168
298432,S,3258863,1,481104
298496,S,3258391,1,481040
298560,S,3257879,1,480976
298624,S,3257413,1,480912
298688,S,3256987,1,480848
298752,S,3256483,1,480784
298816,S,3255979,1,480720
298880,S,3255583,1,480656
